video,event_index,human_time_s,human_label,model_time_s,delta_s,model_label,model_region_idx,model_confidence,matched,note
DJI_0091,11,599.360000,R,,,None,,,0,
DJI_0091,12,647.381000,G,,,None,,,0,
DJI_0091,13,690.496000,R,,,None,,,0,
DJI_0091,14,746.688000,G,,,None,,,0,
DJI_0091,15,476.138000,R,,,None,,,0,
DJI_0091,16,788.458000,R,,,None,,,0,
DJI_0091,17,835.370000,G,,,None,,,0,
DJI_0091,18,872.085000,R,,,None,,,0,
DJI_0091,19,923.626000,G,,,None,,,0,
DJI_0092,1,19.093000,R,,,None,,,0,
DJI_0092,2,65.514000,G,,,None,,,0,
DJI_0092,3,93.845000,R,,,None,,,0,
DJI_0092,4,128.320000,G,,,None,,,0,
DJI_0092,5,176.789000,R,,,None,,,0,
DJI_0092,6,257.685000,G,,,None,,,0,
DJI_0092,7,310.250000,R,,,None,,,0,
DJI_0092,8,365.909000,G,,,None,,,0,
DJI_0092,9,413.696000,R,,,None,,,0,
DJI_0092,10,466.986000,G,,,None,,,0,
DJI_0092,11,520.000000,R,,,None,,,0,
DJI_0092,12,564.160000,G,,,None,,,0,
DJI_0092,13,612.330000,R,,,None,,,0,
DJI_0092,14,665.578000,G,,,None,,,0,
DJI_0092,15,709.610000,R,,,None,,,0,
DJI_0092,16,769.984000,G,,,None,,,0,
DJI_0092,17,806.890000,R,,,None,,,0,
DJI_0092,18,852.629000,G,,,None,,,0,
DJI_0092,19,894.954000,R,,,None,,,0,
DJI_0093,1,27.285000,G,,,None,,,0,
DJI_0093,2,70.976000,R,,,None,,,0,
DJI_0093,3,124.565000,G,,,None,,,0,
DJI_0093,4,175.424000,R,,,None,,,0,
DJI_0093,5,220.138000,G,,,None,,,0,
DJI_0093,6,275.584000,R,,,None,,,0,
DJI_0093,7,317.418000,G,,,None,,,0,
DJI_0093,8,359.744000,R,,,None,,,0,
DJI_0093,9,424.810000,G,,,None,,,0,
DJI_0093,10,472.384000,R,,,None,,,0,
DJI_0093,11,527.338000,G,,,None,,,0,
DJI_0093,12,578.197000,R,,,None,,,0,
DJI_0093,13,632.533000,G,,,None,,,0,
DJI_0093,14,675.477000,R,,,None,,,0,
DJI_0093,15,762.176000,G,,,None,,,0,
DJI_0093,16,818.496000,R,,,None,,,0,
DJI_0093,17,866.624000,G,,,None,,,0,
DJI_0093,18,913.728000,R,,,None,,,0,
DJI_0094,1,49.472000,G,,,None,,,0,
DJI_0094,2,103.061000,R,,,None,,,0,
DJI_0094,3,154.602000,G,,,None,,,0,
DJI_0094,4,212.202000,R,,,None,,,0,
DJI_0094,5,261.781000,G,,,None,,,0,
DJI_0094,6,317.504000,R,,,None,,,0,
DJI_0094,7,365.205000,G,,,None,,,0,
DJI_0094,8,414.016000,R,,,None,,,0,
DJI_0094,9,472.021000,G,,,None,,,0,
DJI_0094,10,516.074000,R,,,None,,,0,
DJI_0094,11,568.981000,G,,,None,,,0,
DJI_0094,12,625.301000,R,,,None,,,0,
DJI_0094,13,669.653000,G,,,None,,,0,
DJI_0094,14,719.509000,R,,,None,,,0,
DJI_0094,15,763.200000,G,,,None,,,0,
DJI_0094,16,815.765000,R,,,None,,,0,
DJI_0094,17,869.354000,G,,,None,,,0,
DJI_0094,18,928.405000,R,,,None,,,0,
DJI_0095,1,45.717000,G,,,None,,,0,
DJI_0095,2,110.570000,R,,,None,,,0,
DJI_0095,3,151.530000,G,,,None,,,0,
DJI_0095,4,184.298000,R,,,None,,,0,
DJI_0095,5,260.416000,G,,,None,,,0,
DJI_0095,6,320.832000,R,,,None,,,0,
DJI_0095,7,373.397000,G,,,None,,,0,
DJI_0095,8,427.328000,R,,,None,,,0,
DJI_0095,9,477.845000,G,,,None,,,0,
DJI_0095,10,527.338000,R,,,None,,,0,
DJI_0095,11,590.485000,G,,,None,,,0,
DJI_0095,12,641.685000,R,,,None,,,0,
DJI_0095,13,700.053000,G,,,None,,,0,
DJI_0095,14,747.157000,R,,,None,,,0,
DJI_0095,15,809.621000,G,,,None,,,0,
DJI_0095,16,870.037000,R,,,None,,,0,
DJI_0095,17,922.944000,G,,,None,,,0,
DJI_0096,1,43.328000,R,,,None,,,0,
DJI_0096,2,102.336000,G,,,None,,,0,
DJI_0096,3,165.866000,R,,,None,,,0,
DJI_0096,4,209.557000,G,,,None,,,0,
DJI_0096,5,252.565000,R,,,None,,,0,
DJI_0096,6,315.370000,G,,,None,,,0,
DJI_0096,7,376.810000,R,,,None,,,0,
DJI_0096,8,426.304000,G,,,None,,,0,
DJI_0096,9,475.797000,R,,,None,,,0,
DJI_0096,10,535.530000,G,,,None,,,0,
DJI_0096,11,585.024000,R,,,None,,,0,
DJI_0096,12,647.146000,G,,,None,,,0,
DJI_0096,13,697.664000,R,,,None,,,0,
DJI_0096,14,749.546000,G,,,None,,,0,
DJI_0096,15,797.674000,R,,,None,,,0,
DJI_0096,16,841.024000,G,,,None,,,0,
DJI_0096,17,895.637000,R,,,None,,,0,
DJI_0097,1,10.218000,G,,,None,,,0,
DJI_0097,2,54.314000,R,,,None,,,0,
DJI_0097,3,103.061000,G,,,None,,,0,
DJI_0097,4,163.818000,R,,,None,,,0,
DJI_0097,5,212.970000,G,,,None,,,0,
DJI_0097,6,270.314000,R,,,None,,,0,
DJI_0097,7,325.952000,G,,,None,,,0,
DJI_0097,8,382.954000,R,,,None,,,0,
DJI_0097,9,435.861000,G,,,None,,,0,
DJI_0097,10,488.768000,R,,,None,,,0,
DJI_0097,11,544.405000,G,,,None,,,0,
DJI_0097,12,592.874000,R,,,None,,,0,
DJI_0097,13,641.002000,G,,,None,,,0,
DJI_0097,14,694.592000,R,,,None,,,0,
DJI_0097,15,747.498000,G,,,None,,,0,
DJI_0097,16,813.717000,R,,,None,,,0,
DJI_0097,17,848.874000,G,,,None,,,0,
DJI_0097,18,889.152000,R,,,None,,,0,
DJI_0098,1,22.848000,G,,,None,,,0,
DJI_0098,2,92.480000,R,,,None,,,0,
DJI_0098,3,134.805000,G,,,None,,,0,
DJI_0098,4,201.024000,R,,,None,,,0,
DJI_0098,5,241.642000,G,,,None,,,0,
DJI_0098,6,310.592000,R,,,None,,,0,
DJI_0098,7,356.672000,G,,,None,,,0,
DJI_0098,8,421.205000,R,,,None,,,0,
DJI_0098,9,466.773000,G,,,None,,,0,
DJI_0098,10,533.376000,R,,,None,,,0,
DJI_0098,11,582.314000,G,,,None,,,0,
DJI_0098,12,633.749000,R,,,None,,,0,
DJI_0098,13,687.424000,G,,,None,,,0,
DJI_0098,14,745.984000,R,,,None,,,0,
DJI_0098,15,796.309000,G,,,None,,,0,
DJI_0098,16,852.288000,R,,,None,,,0,
DJI_0098,17,894.272000,G,,,None,,,0,
DJI_0099,1,13.845000,R,,,None,,,0,
DJI_0099,2,68.245000,G,,,None,,,0,
DJI_0099,3,121.152000,R,,,None,,,0,
DJI_0099,4,176.106000,G,,,None,,,0,
DJI_0099,5,232.426000,R,,,None,,,0,
DJI_0099,6,280.896000,G,,,None,,,0,
DJI_0099,7,343.701000,R,,,None,,,0,
DJI_0099,8,381.930000,G,,,None,,,0,
DJI_0099,9,438.250000,R,,,None,,,0,
DJI_0099,10,490.474000,G,,,None,,,0,
DJI_0099,11,554.645000,R,,,None,,,0,
DJI_0099,12,598.677000,G,,,None,,,0,
DJI_0099,13,649.536000,R,,,None,,,0,
DJI_0099,14,706.880000,G,,,None,,,0,
DJI_0099,15,765.589000,R,,,None,,,0,
DJI_0099,16,820.202000,G,,,None,,,0,
DJI_0099,17,872.000000,R,,,None,,,0,
DJI_0100,1,37.866000,R,,,None,,,0,
DJI_0100,2,107.157000,G,,,None,,,0,
DJI_0100,3,167.232000,R,,,None,,,0,
DJI_0100,4,218.773000,G,,,None,,,0,
DJI_0100,5,266.560000,R,,,None,,,0,
DJI_0100,6,326.976000,G,,,None,,,0,
DJI_0100,7,388.416000,R,,,None,,,0,
DJI_0100,8,439.360000,G,,,None,,,0,
DJI_0100,9,495.850000,R,,,None,,,0,
DJI_0100,10,547.477000,G,,,None,,,0,
DJI_0100,11,600.725000,R,,,None,,,0,
DJI_0100,12,652.608000,G,,,None,,,0,
DJI_0100,13,707.221000,R,,,None,,,0,
DJI_0100,14,749.205000,G,,,None,,,0,
